_id,facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
2260,RESIDENTIAL CARE ELDERLY,312700562,BONITA HOME CARE 4,POLYAKOVA INCORPORATED,"POLYAKOVA, ALENA",(916) 628-0066,1732 WOODHAVEN CIRCLE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,10/1/2019,,5252025
2261,RESIDENTIAL CARE ELDERLY,317005691,BONITA HOME CARE III,"POLYAKOVA, ALENA ALLA",ALENA POLYAKOVA,(916) 628-0066,7136 LUDLOW DRIVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,12/30/2015,,5252025
2317,RESIDENTIAL CARE ELDERLY,315002819,"BRIDGEWAY SENIOR CARE, LLC","BRIDGEWAY SENIOR CARE, LLC","JACKSON, SAYEH",(916) 893-3099,313 WORDSWORTH COURT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/3/2022,,5252025
2328,RESIDENTIAL CARE ELDERLY,315001984,BRIGHT HORIZONS CARE HOME,"BUCOVATI, SHEILA","BUCOVATI, SHEILA",(916) 746-0144,232 NERISSA COURT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,12/11/2007,,5252025
2331,RESIDENTIAL CARE ELDERLY,317005453,BRIGHT HORIZONS CARE HOME II,"BUCOVATI, FLORIN","BUCOVATI, FLORIN",(916) 791-2006,1972 BOSBURY WAY,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,11/20/2014,,5252025
2345,RESIDENTIAL CARE ELDERLY,312700813,BRIGHTON ASSISTED LIVING,BRIGHTON SENIOR LIVING INC.,"PATEL, TEJASVI",(510) 290-0487,4040 WYMAN WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,8/13/2020,,5252025
2357,RESIDENTIAL CARE ELDERLY,315002922,BRILLIANT CARE HOME,BRILLIANT CARE HOME INC.,"NESBITT, KARLA",(916) 993-3133,1105 NOB HILL COURT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,2/21/2023,,5252025
2375,RESIDENTIAL CARE ELDERLY,312700137,BROADWAY SENIOR LIVING INC,"BROADWAY SENIOR LIVING, INC","ALLISON, THOMAS R",(916) 297-7004,708 DARLING WAY,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,6/13/2017,,5252025
2412,RESIDENTIAL CARE ELDERLY,315001843,BROOKDALE ROSEVILLE,SUMMERVILLE AT ROSEVILLE GARDENS; EMERITUS CORP,ABIGAIL VUE,(916) 773-5955,1 SOMER RIDGE DR,ROSEVILLE,CA,95661,PLACER,59,40,LICENSED,6/14/2006,,5252025
2602,RESIDENTIAL CARE ELDERLY,315920016,CANNING SENIOR CARE,DHANOA RCFE INC.,"DHANOA, MANPREET",(916) 751-8052,5075 CANNING WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,8/23/2023,,5252025
2750,RESIDENTIAL CARE ELDERLY,315920223,CARING HEART RESIDENTIAL,GOOD MORNING WIN TODAY LLC,"ABUREKHANLEN, ELOMENSE",(916) 841-5941,4032 NEWMARKET ST.,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,3/24/2025,,5252025
2848,RESIDENTIAL CARE ELDERLY,315920263,CARTER HOUSE ROSEVILLE,CARTER HOUSE ROSEVILLE LLC,"CARTER, TERESA",(773) 203-6964,1525 NORTHPARK DRIVE,ROSEVILLE,CA,95747,PLACER,59,6,PENDING,,,5252025
3104,RESIDENTIAL CARE ELDERLY,315920021,CHERRY RIDGE VILLA,"NEW LIFE BALANCE, INC.",BALJEET SINGH,(916) 786-0654,6893 CHERRY RIDGE CIR.,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,10/6/2023,,5252025
3391,RESIDENTIAL CARE ELDERLY,312700277,COMPASSION CARE,COMPASSION CARE VENTURES INC,"MARIUT, ANA",(916) 666-7297,409 YALE DRIVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,3/12/2018,,5252025
3393,RESIDENTIAL CARE ELDERLY,315002002,COMPASSION SENIOR CARE,"HATEGAN, LAURA","HATEGAN, LAURA",(916) 225-3512,1419 SPRING VALLEY DRIVE,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,12/3/2007,,5252025
3547,RESIDENTIAL CARE ELDERLY,315002844,COUNTRY SIDE HOME CARE,COUNTRY SIDE HOME CARE LLC,"CERVANTES, SUSAN",(916) 789-1875,2255 CENTRAL AVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/25/2022,,5252025
3636,RESIDENTIAL CARE ELDERLY,315002837,CROWN POINT VILLA,CROWN POINT VILLA INC,"NABUGO, EDITH",(301) 541-4028,1001 TAMARACK COURT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,1/11/2022,,5252025
3820,RESIDENTIAL CARE ELDERLY,312700371,DELIGHT IN CARE,FILIKURI LLC,"FILIMON, LARISA",(916) 771-2227,618 LUCY LN,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,3/14/2019,,5252025
3901,RESIDENTIAL CARE ELDERLY,315002906,DIAMOND CREEK SENIOR CARE LLC,DIAMOND CREEK SENIOR CARE LLC,"SVISTUN, MIHAELA",(916) 410-8130,2597 WATERFORD GLEN CIRCLE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,7/21/2022,,5252025
3913,RESIDENTIAL CARE ELDERLY,315920030,DIAMOND OAKS HOME CARE,KALYE CREDIBLE LLC,"GARCIA, RICHARD",(916) 770-4233,403 MURRAY CT.,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,9/21/2023,,5252025
3914,RESIDENTIAL CARE ELDERLY,315001713,DIAMOND OAKS RESIDENTIAL CARE,"BUDAC, ABIGAILA","ROCAS, JESSICA",(916) 782-8177,501 BUTLER COURT,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,4/11/2006,,5252025
3923,RESIDENTIAL CARE ELDERLY,315920091,DIAMOND WOOD SENIOR CARE LLC,DIAMOND WOOD SENIOR CARE LLC,"MALIUCOV, SERGIU",(916) 305-1081,1652 WOODHAVEN CIR,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/5/2024,,5252025
3964,RESIDENTIAL CARE ELDERLY,315920202,DIVINE COMFORT CARE HOME,DIVINE CONCEPTS COMFORT CARE INC,"SANDHU, GURINDER",(775) 720-6569,4424 BRICKMASON CIRCLE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/27/2025,,5252025
3965,RESIDENTIAL CARE ELDERLY,315920190,DIVINE COMFORT CARE HOME # 2,"DIVINE CONCEPTS COMFORT CARE, INC.","SANDHU, GURINDER",(775) 720-6569,4137 SOUTHAMPTON ST,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,5/20/2025,,5252025
3999,RESIDENTIAL CARE ELDERLY,315002855,DOLCE VITA HOME CARE,NATALYA CORP,NATALYA ANDREYEA,(916) 521-5393,141 HINCKLEY CT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,12/21/2021,,5252025
4033,RESIDENTIAL CARE ELDERLY,315001876,"DREAM HOUSE SENIOR CARE, THE","TODEREAN, MARY","TODEREAN, MARY",(916) 772-2981,1360 CHIGNAHUAPAN WAY,ROSEVILLE,CA,95747,PLACER,59,5,LICENSED,3/18/2008,,5252025
4126,RESIDENTIAL CARE ELDERLY,315920300,EDGEWOOD RESIDENTIAL CARE,JESSICA ROCAS,"ROCAS, JESSICA",(916) 782-8177,501 BUTLER COURT,ROSEVILLE,CA,95678,PLACER,59,6,PENDING,,,5252025
4189,RESIDENTIAL CARE ELDERLY,312700466,ELEGANCE MANOR,ELEGANCE MANOR LLC,"WASHINGTON, MELISSA",(916) 899-5163,6448 GARLAND WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,5/22/2019,,5252025
4218,RESIDENTIAL CARE ELDERLY,317000917,ELIM WOODS,"ELIM CARE, INC.","LEE, JENNIFER E.",(916) 791-8022,8894 LITTLE CREEK DR.,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,9/19/1997,,5252025
4232,RESIDENTIAL CARE ELDERLY,317005221,ELITE QUALITY CARE,AUREL ALIN PINTEA,"PINTEA, AUREL ALIN",(916) 472-6748,189 LOCHNESS COURT,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,11/27/2013,,5252025
4369,RESIDENTIAL CARE ELDERLY,315002052,ESKATON VILLAGE ROSEVILLE,ESKATON VILLAGE-ROSEVILLE,"RIST, ALICIA",(916) 789-7831,1650 ESKATON LOOP,ROSEVILLE,CA,95747,PLACER,59,125,LICENSED,1/29/2008,,5252025
4386,RESIDENTIAL CARE ELDERLY,315001782,ESTERA'S HOME CARE,"NICULAI, ESTERA","NICULAI, ESTERA",(916) 772-8323,1757 TANAGER WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,5/9/2006,,5252025
4387,RESIDENTIAL CARE ELDERLY,315002307,ESTERA'S HOME CARE II,"NICULAI, ESTERA","NICULAI, ESTERA",(916) 257-3621,1744 WOODLEAF CIRCLE,ROSEVILLE,CA,95747,PLACER,59,5,LICENSED,8/4/2010,,5252025
4492,RESIDENTIAL CARE ELDERLY,345002969,EZE CAREHOME,ROMELYN M. NINOBLA,"NINOBLA, ROJEL DAN",(650) 307-2090,1123 NEWPORT WAY,ROSEVILLE,CA,95661,SACRAMENTO,59,6,LICENSED,12/8/2022,,5252025
4594,RESIDENTIAL CARE ELDERLY,315920089,FANDANGO HOME CARE,VIA STAR TM LLC,"TATISHVILI, MARINA",(916) 222-0736,5496 FANDANGO LOOP,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,1/23/2024,,5252025
4693,RESIDENTIAL CARE ELDERLY,312700791,FOOTHILLS SENIOR CARE,"FOOTHILLS CARE, INC.","MANGHIUC, MARIA",(916) 276-2687,425 KNOWLTON CT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,6/13/2020,,5252025
4723,RESIDENTIAL CARE ELDERLY,317005183,"FOUNTAINS SENIOR CARE, THE","FOUNTAINS SENIOR CARE, LLC, THE","MACIUCA, ESTERA",(916) 899-5755,231 CURRY COURT,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,1/8/2014,,5252025
4881,RESIDENTIAL CARE ELDERLY,315002339,GARDEN VILLA,"KAUR, KANWALPREET","KAUR, KANWALPREET",(916) 787-1951,1104 NOTTINGHAM COURT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,9/24/2010,,5252025
5155,RESIDENTIAL CARE ELDERLY,315002894,GOLDEN HILLS CARE HOME,ENLIVEN GLOBE INC.,"MAHAJAN, VIVEK",(916) 474-4920,1434 ELM STREET,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,6/29/2022,,5252025
5478,RESIDENTIAL CARE ELDERLY,315001438,GRANITE SPRING CARE HOME II,"FOKSHA, NATALYA","FOKSHA, NATALYA",(916) 782-9964,208 AERIE COURT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,7/8/2004,,5252025
5479,RESIDENTIAL CARE ELDERLY,315001899,GRANITE SPRING CARE HOME III,"FOKSHA, NATALYA",NATALYA FOKSHA,(916) 952-4192,1941 FRENSHAM DRIVE,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,3/23/2007,,5252025
5563,RESIDENTIAL CARE ELDERLY,315001780,GREENING'S CARE HOME,"GREENING, ESTELITA","GREENING, ESTELITA",(916) 740-3358,1030 HAMAN WAY,ROSEVILLE,CA,95678,PLACER,59,5,LICENSED,6/27/2006,,5252025
5592,RESIDENTIAL CARE ELDERLY,315920095,GS CARE HOMES,"GS CARE HOMES, LLC","TALAMPAS, SOPHIA C",(916) 588-5563,8032 BOSSA NOVA WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,6/10/2024,,5252025
5652,RESIDENTIAL CARE ELDERLY,317005563,HAMPSHIRE MANOR INC,HAMPSHIRE MANOR INC,CATHY DUSTIN,(916) 742-5386,1203 HAMPSHIRE COURT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,1/21/2015,,5252025
5813,RESIDENTIAL CARE ELDERLY,315920207,HEART TO HEART RESIDENTIAL ASSISTED LIVING,HEART TO HEART RESIDENTIAL ASSISTED LIVING LLC,"VIOREL, GAINA",(916) 765-2109,6129 MYSTIC WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/20/2025,,5252025
5838,RESIDENTIAL CARE ELDERLY,312700314,HEAVENLY ANGELS,R L P R LLC,"ROMANOVA, LARISA",(916) 865-4150,6152 GREAT BASIN DRIVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,8/28/2018,,5252025
6300,RESIDENTIAL CARE ELDERLY,315920079,IRIS HOME CARE,IRIS HOME CARE LLC,"PETERSON, BRIGITTE",(279) 900-8815,1302 HILLVIEW CT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,3/18/2024,,5252025
6353,RESIDENTIAL CARE ELDERLY,315920222,"IVY AT BLUE OAKS, THE",BLUE OAKS PROPERTY TENANT LLC;OAKMONT MGMT. GROUP,"SWEARINGEN, MICHELLE",(916) 432-2878,275 ROSEVILLE PARKWAY,ROSEVILLE,CA,95678,PLACER,59,157,LICENSED,11/21/2024,,5252025
6441,RESIDENTIAL CARE ELDERLY,315002954,IVY PARK OF ROSEVILLE,WELL OAK TENANT LLC; OAKMONT MGMT. GROUP LLC,"TORRES, NEAL",(916) 780-3330,5161 FOOTHILLS BLVD.,ROSEVILLE,CA,95747,PLACER,59,140,LICENSED,1/11/2023,,5252025
6590,RESIDENTIAL CARE ELDERLY,312700224,JOANN'S HOME CARE,"ANTONE, DAVID RUBEN","ANTONE, DAVID RUBEN",(916) 771-4901,6596 ROSE BRIDGE DRIVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,11/13/2017,,5252025
6591,RESIDENTIAL CARE ELDERLY,312700848,JOANN'S HOME CARE LLC,JOANN'S HOME CARE LLC,"ANTONE, DAVID",(916) 773-7142,2829 BASELINE RD.,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,9/29/2020,,5252025
6624,RESIDENTIAL CARE ELDERLY,315002965,JOY'S CARE HOME - HICKORY,"SUSBILLA, CALVIN BRON","SUSBILLA, GLORIA JOYCE BRO",(916) 297-5675,1411 HICKORY STREET,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,3/13/2023,,5252025
6625,RESIDENTIAL CARE ELDERLY,315002860,JOY'S CARE HOME 2,CALVIN BRON SUSBILLA,"SUSBILLA, GLORIA JOYCE BRO",(916) 297-5675,1229 KASEBERG CIRCLE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,2/9/2022,,5252025
6623,RESIDENTIAL CARE ELDERLY,315002960,JOY'S CARE HOME-ELM,CALVIN BRON SUSBILLA,"SUSBILLA, GLORIA JOYCE BRO",(916) 297-5675,256 ELM STREET,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,3/9/2023,,5252025
6825,RESIDENTIAL CARE ELDERLY,315920132,KINGS PEAK HOME CARE,"KINGS PEAK HOME CARE, INC","MALITSKIY, JULIE",(916) 749-4020,556 KINGS PEAK COURT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,7/23/2024,,5252025
7297,RESIDENTIAL CARE ELDERLY,315920180,LONG CREEK HAVEN CARE HOME,LONG CREEK HAVEN CARE HOME LLC,"SALVA, LITA",(916) 804-2255,1415 LONG CREEK WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/4/2025,,5252025
7303,RESIDENTIAL CARE ELDERLY,312700940,LOREDANA CARE HOME,LOREDANA CARE HOME LLC,"POP, GETA LOREDANA",(916) 841-7065,1041 AUDREY WAY,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,2/2/2021,,5252025
7304,RESIDENTIAL CARE ELDERLY,312701014,LOREDANA CARE HOME 2,LOREDANA CARE HOME LLC,"POP, GETA",(916) 891-7065,1080 PORTER DR,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,12/15/2021,,5252025
7338,RESIDENTIAL CARE ELDERLY,315920024,LOTUS VILLA CARE HOME,"LOTUS VILLA CARE HOME, INC.","KAUR, KULWINDER",(916) 807-4690,5025 CANNING WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,11/9/2023,,5252025
7388,RESIDENTIAL CARE ELDERLY,315002794,LOVE & LIGHT,"JUGANARU, DORU","ROMANOVA, LARISA",(916) 749-3181,6032 CRATER LAKE DR.,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,4/20/2022,,5252025
7400,RESIDENTIAL CARE ELDERLY,315002925,LOVING-KINDNESS CAREHOME LLC,LOVING-KINDNESS CAREHOME LLC,"NINOBLA, DERBBIE",(916) 297-7694,912 OAK RIDGE DR,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,12/6/2022,,5252025
7644,RESIDENTIAL CARE ELDERLY,315003001,"MAPLE CREEK SENIOR CARE, LLC","MAPLE CREEK SENIOR CARE, LLC","IANCU, MARIA",(916) 889-2039,6500 ALDER PARK CIRCLE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,4/3/2023,,5252025
7801,RESIDENTIAL CARE ELDERLY,317005900,MEADOW OAKS OF ROSEVILLE,ROSEVILLE SH LLC; INTEGRAL SENIOR LIVING MGMT LLC,NATHAN CONDIE,(916) 774-0200,930 OAK RIDGE RD,ROSEVILLE,CA,95661,PLACER,59,108,LICENSED,2/29/2016,,5252025
7916,RESIDENTIAL CARE ELDERLY,315002914,MERYL'S LAKESIDE CARE HOME,MERYL'S BOARD & CARE HOME LLC,"ABELARDO, BERYL",(916) 899-5406,4531 WATERSTONE DR,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,9/6/2022,,5252025
7966,RESIDENTIAL CARE ELDERLY,315920211,MILLPORT VILLAS,HANAN'S CARE INC,"AREFA, NEGASH",(916) 472-6669,7641 MILLPORT DRIVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,10/4/2024,,5252025
8035,RESIDENTIAL CARE ELDERLY,312701038,MISTY WOOD SENIOR CARE LLC,MISTY WOOD SENIOR CARE LLC,"IANCU, MARINA",(916) 889-2039,1626 MISTY WOOD DR,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,6/7/2021,,5252025
8120,RESIDENTIAL CARE ELDERLY,315920123,MORGAN CREEK COMFORT CARE HOME,RAZA MANAGEMENT LLC,"RAZA, SARDAR ALI",(414) 243-1004,9660 PINEHURST DRIVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,6/26/2024,,5252025
8122,RESIDENTIAL CARE ELDERLY,315002973,MORGAN CREEK VILLA,"MORGAN CREEK VILLA, INC.","KING, ROBERT",(916) 846-3169,9565 PINEHURST DRIVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,12/29/2022,,5252025
8143,RESIDENTIAL CARE ELDERLY,312701015,MOTHER CONCHING LLC,MOTHER CONCHING LLC,"GOMEZ, MARCO",(916) 365-7994,7253 LIVERPOOL LANE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,8/5/2021,,5252025
8243,RESIDENTIAL CARE ELDERLY,315920233,MY PLACE,MY PLACE ON GARLAND WAY RCFE LLC,"PETERS, VANLA",(916) 409-5099,6185 GARLAND WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,3/3/2025,,5252025
8341,RESIDENTIAL CARE ELDERLY,312700448,NEW HOPE LIVING,NEW HOPE LIVING LLC,"MELEAR, DICK",(916) 258-3957,208 REBEL CT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,12/7/2018,,5252025
8474,RESIDENTIAL CARE ELDERLY,315002963,NORTHPARK MANOR,JACOB HERITAGE INC.,"IACOB, GEORGETA",(916) 849-7327,1525 NORTHPARK DR,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,1/5/2023,,5252025
8527,RESIDENTIAL CARE ELDERLY,317005506,OAK RIDGE HOME CARE,VERONICA CABA,VERONICA CABA,(916) 519-1144,816 OAK RIDGE DRIVE,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,2/23/2015,,5252025
8588,RESIDENTIAL CARE ELDERLY,315002798,OAKMONT OF ROSEVILLE,OAKMONT SR LVNG OF ROSEVILLE; OAKMONT MGMT GROUP,ANGELIQUE DOYLE,(916) 771-6700,1101 SECRET RAVINE PARKWAY,ROSEVILLE,CA,95661,PLACER,59,120,LICENSED,8/11/2021,,5252025
8603,RESIDENTIAL CARE ELDERLY,315002955,OAKMONT OF WESTPARK,WELL OAK TENANT LLC;OAKMONT MANAGEMENT GROUP LLC,"FLECK, BARBARA",(916) 545-8904,2400 PLEASANT GROVE BLVD.,ROSEVILLE,CA,95747,PLACER,59,142,LICENSED,2/3/2023,,5252025
8754,RESIDENTIAL CARE ELDERLY,312701012,OLYMPUS RIDGE,ROSEVILLE MANAGED CARE SERVICES LLC,"KURTZ, DIANA",(916) 540-7159,248 SKOPAS CT,ROSEVILLE,CA,95561,PLACER,59,6,LICENSED,5/12/2021,,5252025
8974,RESIDENTIAL CARE ELDERLY,312700959,PALMS COURT II,"MATODA, INC.","OGUNDIWIN, ADEOLA",(559) 349-3057,1419 CHAMPION OAKS DR,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,1/13/2021,,5252025
9368,RESIDENTIAL CARE ELDERLY,315920031,PREMIUM SENIOR CARE HOME,PREMIUM SENIOR CARE HOME LLC,"GEISTLINGER, DAVID",(916) 595-5738,1419 TIFFANY CIR,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,7/20/2023,,5252025
9542,RESIDENTIAL CARE ELDERLY,315002795,RAI ANGELS LLC,A ALWAYS LOVING CARE HOME INC.,"RAI, BALWINDER",(360) 560-1818,1422 ORWELL DR.,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,7/8/2021,,5252025
9691,RESIDENTIAL CARE ELDERLY,315001898,RESIDENCE HEALTHCARE-RCFE,"ASHBURN, DARRIN","ASHBURN, DARRIN",(916) 788-4195,133 VALLEYWOOD WAY,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,3/9/2007,,5252025
9792,RESIDENTIAL CARE ELDERLY,315002975,RNCARE HOUSE,"MILWYN HOLDINGS, LLC","ESTANTE, EDWARD",(916) 200-8067,157 VALLEYWOOD WAY,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,6/29/2023,,5252025
9794,RESIDENTIAL CARE ELDERLY,312700888,RNCARE HOUSE @ EAST ROSEVILLE,MILWYN HOLDINGS LLC DBA RNCARE HOUSE @ EAST ROSEVI,"ESTANTE, EDWARD",(916) 200-8067,484 CALDARELLA CIRCLE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,4/30/2021,,5252025
9846,RESIDENTIAL CARE ELDERLY,315920068,ROSE BRIDGE VILLA,"NEW LIFE BALANCE, INC.",BALJEET SINGH,(916) 474-5620,6709 ROSE BRIDGE DRIVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,3/15/2024,,5252025
9860,RESIDENTIAL CARE ELDERLY,315920256,ROSE GARDEN HOME CARE INC,ROSE GARDEN HOME CARE INC,"BOT, ALEX",(916) 308-6650,2145 CUMBERLAND LOOP,ROSEVILLE,CA,95747,PLACER,59,6,PENDING,,,5252025
9897,RESIDENTIAL CARE ELDERLY,342700326,ROSEBERRY CARE,"ROSEBERRY CARE, LLC & EXALT LIVING, LLC","QUISTGUARD, JESSICA",(916) 780-3369,128 BERRY STREET,ROSEVILLE,CA,95678,SACRAMENTO,59,15,LICENSED,8/29/2018,,5252025
9927,RESIDENTIAL CARE ELDERLY,315002916,ROSEVILLE RESIDENTIAL,ROSEVILLE RESIDENTIAL LLC,"MENDOZA, AILEEN MAE",(916) 619-7673,7048 CASTLE ROCK WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,1/3/2023,,5252025
9928,RESIDENTIAL CARE ELDERLY,315920200,ROSEVILLE SENIOR CARE,BATRANA LLC,"HEGSETH, NICOLETA",(916) 542-5306,1740 CHELSEA WAY,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,12/12/2024,,5252025
9929,RESIDENTIAL CARE ELDERLY,345002991,ROSEVILLE SENIOR LIVING,"SUNGARDEN VILLA, INC.","DOCMANOV, MIODRAG",(916) 678-2908,6573 ROSE BRIDGE DR,ROSEVILLE,CA,95678,SACRAMENTO,59,6,LICENSED,5/3/2023,,5252025
10108,RESIDENTIAL CARE ELDERLY,315920092,SAKURA HOME CARE,JT GRANDE INC,"MALITSKIY, JULIE",(279) 900-8464,1220 HORTON LN,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,1/22/2024,,5252025
10203,RESIDENTIAL CARE ELDERLY,315920037,SAPPHIRE SENIOR CARE,SAPPHIRE SENIOR CARE,"TULENINOVA, NATALIA",(279) 900-8903,667 GRIDER DRIVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,12/14/2023,,5252025
10320,RESIDENTIAL CARE ELDERLY,342700957,SENIOR CARE @ DIAMOND OAKS,SENIOR CARE @ DIAMOND OAKS,"MACIUCA, ESTERA",(916) 470-1416,219 DIAMOND OAKS RD.,ROSEVILLE,CA,95678,SACRAMENTO,59,6,LICENSED,4/7/2021,,5252025
10321,RESIDENTIAL CARE ELDERLY,315920238,SENIOR CARE @ DIAMOND OAKS II,"SENIOR CARE@DIAMOND OAKS #2, LLC","MACIUCA, ESTERA",(916) 470-1416,255 FIRESTONE DR.,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,2/25/2025,,5252025
10578,RESIDENTIAL CARE ELDERLY,315920213,SIERRA WEST RCFE,"SIERRA WEST RCFE, LLC","CALALANG, NEIL",(916) 960-8527,209 GRAYS PEAK CT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/5/2025,,5252025
10580,RESIDENTIAL CARE ELDERLY,315002853,SIGNATURE LIVING ON CAMELIA AVENUE,"SIGNATURE LIVING ON CAMELIA AVENUE, LLC","OCAMPO, JESSE",(916) 899-5880,904 CAMELIA AVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,12/29/2021,,5252025
10597,RESIDENTIAL CARE ELDERLY,312700958,SILVANA SENIOR CARE 2,SILVANA SENIOR CARE INC,LUCA DANIEL,(916) 586-4713,1245 CRESCENDO DR,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,7/16/2021,,5252025
10600,RESIDENTIAL CARE ELDERLY,315002859,SILVANA SENIOR CARE 5,"SILVANA SENIOR CARE, INC.","SANDOR IVASCU, MIREL",(916) 966-8562,2505 CORIN DR.,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,4/20/2022,,5252025
10601,RESIDENTIAL CARE ELDERLY,315002898,SILVANA SENIOR CARE 6,SILVANA SENIOR CARE INC.,"IVASCU, MIREL",(916) 797-3405,7040 LUDLOW DR,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/1/2023,,5252025
10723,RESIDENTIAL CARE ELDERLY,315920173,SNR CARE HOME,SNR CARE HOMES LLC,"CASCASAN, STEPHANIE BALTAR",(347) 946-5523,8248 SCHELLHOUS DRIVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,1/21/2025,,5252025
10773,RESIDENTIAL CARE ELDERLY,315920051,SONRISA SENIOR LIVING,US ALLIANCE HOLDEN OF ROSEVILLE TENANT;WATERMARK,"CLYMO, MICHAEL",(279) 213-0047,1031 ROSEVILLE PKWY,ROSEVILLE,CA,95678,PLACER,59,199,LICENSED,10/11/2023,,5252025
10813,RESIDENTIAL CARE ELDERLY,312700764,SPLENDOR OAKS SENIOR LIVING 2,KCL QUALITY CARE LLC,"LEE, KEVIN",(916) 297-7141,6056 BIG BEND DR,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,6/9/2020,,5252025
